# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.58117592334747314453 -0.00085103086894378066 0.99983412027359008789 -2.38703465461730957031 0.11746700108051300049 0.57831859588623046875 -2.37707090377807617188 0.11633001267910003662 -0.00104441086295992136
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.05000019073486328125 1.15999996662139892578 0.57920980453491210938 0.00114514399319887161 0.99982166290283203125 -2.38626146316528320312 0.11762990057468414307 0.58047711849212646484 -2.38251090049743652344 0.11618075519800186157 0.00190239085350185633
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.09999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.09999990463256835938 1.15999996662139892578 0.57764613628387451172 0.00103037909138947725 0.99982011318206787109 -2.38461685180664062500 0.11694782972335815430 0.58044111728668212891 -2.38236498832702636719 0.11618430167436599731 0.00183349230792373419
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.15000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.15000009536743164062 1.15999996662139892578 0.57697504758834838867 0.00090856413589790463 0.99982202053070068359 -2.38276195526123046875 0.11598211526870727539 0.58045589923858642578 -2.38210654258728027344 0.11618971824645996094 0.00175616005435585976
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.19999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.19999980926513671875 1.15999996662139892578 0.57708883285522460938 0.00079819926759228110 0.99982249736785888672 -2.38109946250915527344 0.11491373926401138306 0.58038800954818725586 -2.38192915916442871094 0.11619358509778976440 0.00166615867055952549
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.25000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.25000000000000000000 1.15999996662139892578 0.57770794630050659180 0.00070519454311579466 0.99982213973999023438 -2.37990593910217285156 0.11398493498563766479 0.58041357994079589844 -2.38186025619506835938 0.11619213223457336426 0.00157977978233247995
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.30000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.30000019073486328125 1.15999996662139892578 0.57863634824752807617 0.00061690626898780465 0.99982488155364990234 -2.37925434112548828125 0.11343026906251907349 0.58036851882934570312 -2.38194394111633300781 0.11620175093412399292 0.00149571406655013561
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.34999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.34999990463256835938 1.15999996662139892578 0.57977527379989624023 0.00053140881936997175 0.99982261657714843750 -2.37915468215942382812 0.11339025944471359253 0.58033806085586547852 -2.38181686401367187500 0.11620279401540756226 0.00140558055136352777
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.40000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.40000009536743164062 1.15999996662139892578 0.58098208904266357422 0.00046065048081800342 0.99982523918151855469 -2.37956142425537109375 0.11387711763381958008 0.58031183481216430664 -2.38171935081481933594 0.11621841788291931152 0.00130762043409049511
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.44999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.44999980926513671875 1.15999996662139892578 0.58199757337570190430 0.00040821568109095097 0.99982988834381103516 -2.38034439086914062500 0.11478477716445922852 0.58029735088348388672 -2.38161706924438476562 0.11621032655239105225 0.00121214252430945635
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.50000000000000000000 1.15999996662139892578 0.58257037401199340820 0.00034553307341411710 0.99982631206512451172 -2.38132548332214355469 0.11592043936252593994 0.58030736446380615234 -2.38152384757995605469 0.11622070521116256714 0.00110398908145725727
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.55000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.55000019073486328125 1.15999996662139892578 0.58254516124725341797 0.00030474801314994693 0.99982440471649169922 -2.38218927383422851562 0.11705525964498519897 0.58027839660644531250 -2.38141465187072753906 0.11622241884469985962 0.00101331376936286688
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.59999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.59999990463256835938 1.15999996662139892578 0.58191001415252685547 0.00027110785595141351 0.99982297420501708984 -2.38274860382080078125 0.11795556545257568359 0.58024752140045166016 -2.38126945495605468750 0.11622777581214904785 0.00091106945183128119
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.65000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.65000009536743164062 1.15999996662139892578 0.58087378740310668945 0.00024004849547054619 0.99981993436813354492 -2.38284587860107421875 0.11841493099927902222 0.58021676540374755859 -2.38113212585449218750 0.11623603850603103638 0.00082264177035540342
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.69999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.69999980926513671875 1.15999996662139892578 0.57982921600341796875 0.00021639738406520337 0.99981814622879028320 -2.38249945640563964844 0.11830585449934005737 0.58017951250076293945 -2.38099312782287597656 0.11623141169548034668 0.00073372176848351955
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.75000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.75000000000000000000 1.15999996662139892578 0.57913917303085327148 0.00017924953135661781 0.99981665611267089844 -2.38185787200927734375 0.11762644350528717041 0.58017510175704956055 -2.38083982467651367188 0.11624588072299957275 0.00064135924912989140
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.80000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.80000019073486328125 1.15999996662139892578 0.57895475625991821289 0.00016677277744747698 0.99981719255447387695 -2.38115620613098144531 0.11651738733053207397 0.58017820119857788086 -2.38067603111267089844 0.11624878644943237305 0.00055143324425444007
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.84999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.84999990463256835938 1.15999996662139892578 0.57919794321060180664 0.00015513076505158097 0.99981850385665893555 -2.38062119483947753906 0.11522469669580459595 0.58014827966690063477 -2.38050365447998046875 0.11625307798385620117 0.00046001022565178573
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.90000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.90000009536743164062 1.15999996662139892578 0.57965248823165893555 0.00014937172818463296 0.99981629848480224609 -2.38034462928771972656 0.11403940618038177490 0.58005660772323608398 -2.38032150268554687500 0.11625585705041885376 0.00038215276435948908
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=4.94999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 4.94999980926513671875 1.15999996662139892578 0.58006846904754638672 0.00014856300549581647 0.99981939792633056641 -2.38032341003417968750 0.11323752254247665405 0.58012592792510986328 -2.38029694557189941406 0.11625830829143524170 0.00029351390548981726
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.00000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.00000000000000000000 1.15999996662139892578 0.58029907941818237305 0.00015099138545338064 0.99982029199600219727 -2.38045072555541992188 0.11301801353693008423 0.58006483316421508789 -2.38042926788330078125 0.11626076698303222656 0.00021095550619065762
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.05000019073486328125 1.15999996662139892578 0.58034509420394897461 0.00015411515778396279 0.99982404708862304688 -2.38063836097717285156 0.11344516277313232422 0.58000475168228149414 -2.38060712814331054688 0.11626806110143661499 0.00013072173169348389
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.09999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.09999990463256835938 1.15999996662139892578 0.58027052879333496094 0.00016342740855179727 0.99982452392578125000 -2.38078784942626953125 0.11442318558692932129 0.57993352413177490234 -2.38075518608093261719 0.11626683175563812256 0.00005163305468158796
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.15000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.15000009536743164062 1.15999996662139892578 0.58009505271911621094 0.00017942431441042572 0.99982559680938720703 -2.38085579872131347656 0.11572763323783874512 0.58004659414291381836 -2.38082313537597656250 0.11626885086297988892 -0.00002246237090730574
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.19999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.19999980926513671875 1.15999996662139892578 0.57982695102691650391 0.00019731052452698350 0.99982488155364990234 -2.38078546524047851562 0.11705867201089859009 0.58008867502212524414 -2.38075923919677734375 0.11626760661602020264 -0.00010893143189605325
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.25000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.25000000000000000000 1.15999996662139892578 0.57954907417297363281 0.00022238040401134640 0.99982422590255737305 -2.38056802749633789062 0.11811842024326324463 0.58007705211639404297 -2.38054466247558593750 0.11626743525266647339 -0.00018025253666564822
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.30000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.30000019073486328125 1.15999996662139892578 0.57939755916595458984 0.00023501258692704141 0.99982476234436035156 -2.38023805618286132812 0.11867268383502960205 0.57994967699050903320 -2.38022279739379882812 0.11627259850502014160 -0.00023995740048121661
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.34999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.34999990463256835938 1.15999996662139892578 0.57949978113174438477 0.00027852557832375169 0.99982434511184692383 -2.37992119789123535156 0.11859462410211563110 0.57996982336044311523 -2.37992191314697265625 0.11627114564180374146 -0.00031012555700726807
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.40000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.40000009536743164062 1.15999996662139892578 0.57988804578781127930 0.00030298391357064247 0.99982160329818725586 -2.37970137596130371094 0.11788930743932723999 0.58003753423690795898 -2.38015866279602050781 0.11627261340618133545 -0.00037236313801258802
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.44999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.44999980926513671875 1.15999996662139892578 0.58046436309814453125 0.00033400813117623329 0.99982160329818725586 -2.37971544265747070312 0.11670000851154327393 0.57997828722000122070 -2.38038969039916992188 0.11627226322889328003 -0.00043811390060000122
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.50000000000000000000 1.15999996662139892578 0.58102732896804809570 0.00037581886863335967 0.99982470273971557617 -2.37996554374694824219 0.11528892070055007935 0.57999479770660400391 -2.38062644004821777344 0.11627545207738876343 -0.00047727851779200137
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.55000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.55000019073486328125 1.15999996662139892578 0.58135449886322021484 0.00041524643893353641 0.99982643127441406250 -2.38040065765380859375 0.11398291587829589844 0.57996469736099243164 -2.38086056709289550781 0.11627626419067382812 -0.00054145260946825147
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=5.59999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 5.59999990463256835938 1.15999996662139892578 0.58132058382034301758 0.00045301349018700421 0.99982750415802001953 -2.38088583946228027344 0.11309587210416793823 0.58000195026397705078 -2.38059091567993164062 0.11627697944641113281 -0.00058550160611048341
