# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=0.30000001192092895508 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.04999995231628417969 116.00000000000000000000 -0.06371899694204330444 0.02746033295989036560 0.99996519088745117188 0.00613403506577014923 0.94460743665695190430 0.00000374219462173642 0.00001340590733889258 0.94490218162536621094 -0.01804612949490547180
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.09999990463256835938 116.00000000000000000000 -0.06671722978353500366 0.02880753390491008759 0.99996483325958251953 0.04069124534726142883 0.94466710090637207031 -0.00000173162504779611 0.00001587650149303954 0.94486784934997558594 -0.01798149943351745605
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.15000009536743164062 116.00000000000000000000 -0.05755431205034255981 0.03019958361983299255 0.99996584653854370117 0.06904471665620803833 0.94489419460296630859 0.00001035004606819712 0.00000533406455360819 0.94483953714370727539 -0.01782669685781002045
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.20000004768371582031 116.00000000000000000000 -0.03715654835104942322 0.03166386112570762634 0.99996453523635864258 0.08620771765708923340 0.94512838125228881836 0.00000679955383020570 0.00000991066644928651 0.94481146335601806641 -0.01757606305181980133
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.25000000000000000000 116.00000000000000000000 -0.00879045855253934860 0.03317531198263168335 0.99996513128280639648 0.08875608444213867188 0.94517105817794799805 0.00000936906781134894 -0.00000489497369926539 0.94475823640823364258 -0.01721680164337158203
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.29999995231628417969 116.00000000000000000000 0.02301214821636676788 0.03473348170518875122 0.99996602535247802734 0.07586233317852020264 0.94493073225021362305 0.00000898084272193955 0.00000658068574921344 0.94472843408584594727 -0.01673182100057601929
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.34999990463256835938 116.00000000000000000000 0.05244739353656768799 0.03632540255784988403 0.99996513128280639648 0.04947714880108833313 0.94450050592422485352 0.00000711705479261582 0.00000215708178075147 0.94469261169433593750 -0.01610888913273811340
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.40000009536743164062 116.00000000000000000000 0.07424084842205047607 0.03794025257229804993 0.99996548891067504883 0.01378822140395641327 0.94412666559219360352 0.00000924601863516727 0.00000126149052448454 0.94464588165283203125 -0.01533978059887886047
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.45000004768371582031 116.00000000000000000000 0.08410385996103286743 0.03955016285181045532 0.99996566772460937500 -0.02512974105775356293 0.94405257701873779297 -0.00000142706130645820 0.00000073696264735190 0.94460344314575195312 -0.01440247427672147751
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.50000000000000000000 116.00000000000000000000 0.07977801561355590820 0.04115511104464530945 0.99996608495712280273 -0.06086232513189315796 0.94435441493988037109 -0.00000227368764171842 0.00000123483687275439 0.94456291198730468750 -0.01330103259533643723
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.54999995231628417969 116.00000000000000000000 0.06128802895545959473 0.04273296892642974854 0.99996620416641235352 -0.08724956214427947998 0.94485872983932495117 0.00000627289455223945 -0.00001283711117139319 0.94452136754989624023 -0.01201399881392717361
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.59999990463256835938 116.00000000000000000000 0.03149590641260147095 0.04423177242279052734 0.99996602535247802734 -0.09955085813999176025 0.94522976875305175781 -0.00000714635734766489 0.00000897488735063234 0.94448155164718627930 -0.01055329293012619019
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.65000009536743164062 116.00000000000000000000 -0.00506467791274189949 0.04565116763114929199 0.99996513128280639648 -0.09568443894386291504 0.94517946243286132812 -0.00000533364709554007 0.00001393565889884485 0.94443988800048828125 -0.00889705494046211243
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.70000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.70000004768371582031 116.00000000000000000000 -0.04232714325189590454 0.04694813489913940430 0.99996536970138549805 -0.07599783688783645630 0.94465231895446777344 -0.00000803679904493038 -0.00000009951400414820 0.94440799951553344727 -0.00706532364711165428
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.75000000000000000000 116.00000000000000000000 -0.07374482601881027222 0.04809911921620368958 0.99996536970138549805 -0.04370541125535964966 0.94389986991882324219 -0.00001599081042513717 -0.00000226816337089986 0.94436621665954589844 -0.00506968004629015923
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.79999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.79999995231628417969 116.00000000000000000000 -0.09384382516145706177 0.04907207190990447998 0.99996620416641235352 -0.00413843616843223572 0.94334638118743896484 -0.00002192728425143287 0.00000383727501684916 0.94434428215026855469 -0.00291938520967960358
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.84999990463256835938 116.00000000000000000000 -0.09899245202541351318 0.04983376339077949524 0.99996483325958251953 0.03619958832859992981 0.94332897663116455078 -0.00002189105725847185 0.00001142618293670239 0.94431620836257934570 -0.00064129900420084596
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.90000009536743164062 116.00000000000000000000 -0.08800610154867172241 0.05036445334553718567 0.99996501207351684570 0.07071788609027862549 0.94388735294342041016 -0.00001627084384381305 0.00001565735146868974 0.94429636001586914062 0.00172756134998053312
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=3.95000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 3.95000004768371582031 116.00000000000000000000 -0.06238767877221107483 0.05065690726041793823 0.99996399879455566406 0.09382152557373046875 0.94471907615661621094 -0.00000881305095390417 0.00001455852725484874 0.94428312778472900391 0.00415096990764141083
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.00000000000000000000 116.00000000000000000000 -0.02616970799863338470 0.05070882663130760193 0.99996495246887207031 0.10183320194482803345 0.94534420967102050781 -0.00000392106494473410 0.00001076269836630672 0.94427430629730224609 0.00659820251166820526
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.05000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.05000019073486328125 116.00000000000000000000 0.01469980739057064056 0.05051627382636070251 0.99996465444564819336 0.09360061585903167725 0.94539082050323486328 -0.00000372304202755913 0.00000700891314409091 0.94427186250686645508 0.00903834868222475052
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.09999990463256835938 116.00000000000000000000 0.05338352918624877930 0.05008016526699066162 0.99996483325958251953 0.07068636268377304077 0.94482409954071044922 -0.00000712595419827267 0.00000718999717719271 0.94427341222763061523 0.01143329683691263199
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.15000009536743164062 116.00000000000000000000 0.08339522778987884521 0.04941573739051818848 0.99996447563171386719 0.03707043454051017761 0.94397515058517456055 -0.00000981234825303545 0.00001141516440839041 0.94428795576095581055 0.01374357845634222031
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.19999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.19999980926513671875 116.00000000000000000000 0.09974383562803268433 0.04854928329586982727 0.99996513128280639648 -0.00156751577742397785 0.94333589076995849609 -0.00000713844019628596 0.00001693953527137637 0.94430160522460937500 0.01594000123441219330
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.25000000000000000000 116.00000000000000000000 0.09975901246070861816 0.04750680550932884216 0.99996519088745117188 -0.03883661329746246338 0.94327276945114135742 0.00000303378351418360 0.00001688151314738207 0.94432508945465087891 0.01800744608044624329
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.30000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.30000019073486328125 116.00000000000000000000 0.08349414914846420288 0.04630408808588981628 0.99996656179428100586 -0.06870337575674057007 0.94380331039428710938 0.00001792677903722506 0.00000590226090935175 0.94434058666229248047 0.01993302814662456512
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.34999990463256835938 116.00000000000000000000 0.05390615761280059814 0.04495520144701004028 0.99996548891067504883 -0.08641105890274047852 0.94459545612335205078 0.00001013562268781243 0.00001171910662378650 0.94436985254287719727 0.02167503349483013153
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.40000009536743164062 116.00000000000000000000 0.01595892384648323059 0.04350527748465538025 0.99996554851531982422 -0.08959665149450302124 0.94518911838531494141 0.00001179697119368939 0.00001169932602351764 0.94440007209777832031 0.02325117960572242737
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.44999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.44999980926513671875 116.00000000000000000000 -0.02388899028301239014 0.04197486862540245056 0.99996554851531982422 -0.07817405462265014648 0.94527000188827514648 0.00001440790583728813 0.00000284349243884208 0.94443362951278686523 0.02464915439486503601
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.50000000000000000000 116.00000000000000000000 -0.05885373055934906006 0.04040059074759483337 0.99996590614318847656 -0.05450481548905372620 0.94484853744506835938 0.00000625929442321649 -0.00001113451980927493 0.94446688890457153320 0.02586341835558414459
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.55000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.55000019073486328125 116.00000000000000000000 -0.08294584602117538452 0.03878806903958320618 0.99996536970138549805 -0.02313213422894477844 0.94424718618392944336 0.00000951696347328834 -0.00000982907931756927 0.94450056552886962891 0.02690936066210269928
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
0.00000000000000000000 0.10000000149011611938 4.59999990463256835938 116.00000000000000000000 -0.09249404072761535645 0.03717755153775215149 0.99996590614318847656 0.01055031456053256989 0.94386458396911621094 0.00000379222797164402 -0.00001232759314007126 0.94453680515289306641 0.02779141254723072052
# display=4 E_dc=0.00000000000000000000 E_omega=0.10000000149011611938 omega=4.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=9.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
