# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00000999999974737875 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.09999990463256835938 116.00000000000000000000 0.71366769075393676758 0.06638699024915695190 0.99862605333328247070 -3.22492861747741699219 0.21725586056709289551 0.74242758750915527344 -3.04363942146301269531 0.22996690869331359863 0.02315771766006946564
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.15000009536743164062 116.00000000000000000000 0.66513144969940185547 0.06642280519008636475 0.99862855672836303711 -3.15183734893798828125 0.22754745185375213623 0.74239790439605712891 -3.04308199882507324219 0.22957384586334228516 0.02767544798552989960
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.20000004768371582031 116.00000000000000000000 0.62016844749450683594 0.06602496653795242310 0.99862468242645263672 -3.05746674537658691406 0.23705276846885681152 0.74238848686218261719 -3.04343867301940917969 0.22930128872394561768 0.03231607377529144287
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.25000000000000000000 116.00000000000000000000 0.59131932258605957031 0.06518112868070602417 0.99862712621688842773 -2.95439434051513671875 0.24834540486335754395 0.74232059717178344727 -3.04336261749267578125 0.22909286618232727051 0.03703711926937103271
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.29999995231628417969 116.00000000000000000000 0.59066188335418701172 0.06389155983924865723 0.99861711263656616211 -2.86052894592285156250 0.26322656869888305664 0.74227988719940185547 -3.04320406913757324219 0.22896131873130798340 0.04178005456924438477
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.34999990463256835938 116.00000000000000000000 0.62696850299835205078 0.06216018646955490112 0.99862474203109741211 -2.79688000679016113281 0.27637052536010742188 0.74259114265441894531 -3.04295372962951660156 0.22877198457717895508 0.04653098434209823608
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.40000009536743164062 116.00000000000000000000 0.70029324293136596680 0.05996998399496078491 0.99862021207809448242 -2.78349947929382324219 0.27566680312156677246 0.74226564168930053711 -3.04299044609069824219 0.22871160507202148438 0.05126641690731048584
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.45000004768371582031 116.00000000000000000000 0.78582960367202758789 0.05731841549277305603 0.99862027168273925781 -2.82819223403930664062 0.25131061673164367676 0.74236923456192016602 -3.04283499717712402344 0.22872000932693481445 0.05594037845730781555
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.50000000000000000000 116.00000000000000000000 0.84692758321762084961 0.05415977537631988525 0.99862426519393920898 -2.91374087333679199219 0.21173340082168579102 0.74227494001388549805 -3.04299259185791015625 0.22890463471412658691 0.06051816791296005249
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.54999995231628417969 116.00000000000000000000 0.87692672014236450195 0.05052078515291213989 0.99862527847290039062 -3.01155447959899902344 0.17831212282180786133 0.74235635995864868164 -3.04276943206787109375 0.22911566495895385742 0.06493148207664489746
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.59999990463256835938 116.00000000000000000000 0.89217901229858398438 0.04640791565179824829 0.99862700700759887695 -3.10475492477416992188 0.16587394475936889648 0.74228233098983764648 -3.04296398162841796875 0.22945263981819152832 0.06909012794494628906
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.65000009536743164062 116.00000000000000000000 0.89729660749435424805 0.04185913875699043274 0.99862366914749145508 -3.18823313713073730469 0.17895483970642089844 0.74230921268463134766 -3.04303646087646484375 0.22990019619464874268 0.07293626666069030762
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.70000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.70000004768371582031 116.00000000000000000000 0.87715065479278564453 0.03693136572837829590 0.99862509965896606445 -3.25410890579223632812 0.21309264004230499268 0.74235200881958007812 -3.04325556755065917969 0.23049725592136383057 0.07639278471469879150
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.75000000000000000000 116.00000000000000000000 0.81690925359725952148 0.03167366981506347656 0.99862557649612426758 -3.28537225723266601562 0.25050619244575500488 0.74240684509277343750 -3.04309463500976562500 0.23119436204433441162 0.07938632369041442871
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.79999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.79999995231628417969 116.00000000000000000000 0.73226630687713623047 0.02614401839673519135 0.99862873554229736328 -3.26781773567199707031 0.26976484060287475586 0.74241596460342407227 -3.04306936264038085938 0.23196251690387725830 0.08188506960868835449
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.84999990463256835938 116.00000000000000000000 0.65811228752136230469 0.02038809843361377716 0.99862974882125854492 -3.20638084411621093750 0.26661494374275207520 0.74246090650558471680 -3.04382181167602539062 0.23275054991245269775 0.08386179804801940918
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.90000009536743164062 116.00000000000000000000 0.60973322391510009766 0.01444740686565637589 0.99862694740295410156 -3.12032556533813476562 0.25237369537353515625 0.74252432584762573242 -3.04357719421386718750 0.23363630473613739014 0.08528397977352142334
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=2.95000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 2.95000004768371582031 116.00000000000000000000 0.58223259449005126953 0.00835873372852802277 0.99862611293792724609 -3.02755379676818847656 0.23955984413623809814 0.74254322052001953125 -3.04404377937316894531 0.23452617228031158447 0.08613631874322891235
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.00000000000000000000 116.00000000000000000000 0.57243061065673828125 0.00218465970829129219 0.99862354993820190430 -2.93967318534851074219 0.23646418750286102295 0.74257725477218627930 -3.04428076744079589844 0.23541896045207977295 0.08639794588088989258
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.04999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.04999995231628417969 116.00000000000000000000 0.59029668569564819336 -0.00402625091373920441 0.99862128496170043945 -2.86795711517333984375 0.24427852034568786621 0.74282753467559814453 -3.04400110244750976562 0.23634073138236999512 0.08606763929128646851
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.09999990463256835938 116.00000000000000000000 0.64780604839324951172 -0.01023425161838531494 0.99862402677536010742 -2.82814693450927734375 0.25272747874259948730 0.74269586801528930664 -3.04470276832580566406 0.23727540671825408936 0.08512331545352935791
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.15000009536743164062 116.00000000000000000000 0.73207229375839233398 -0.01637764275074005127 0.99862366914749145508 -2.83301472663879394531 0.24692066013813018799 0.74280852079391479492 -3.04424118995666503906 0.23821406066417694092 0.08355503529310226440
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.20000004768371582031 116.00000000000000000000 0.80840766429901123047 -0.02238861471414566040 0.99862676858901977539 -2.87904143333435058594 0.22578360140323638916 0.74269062280654907227 -3.04441666603088378906 0.23916819691658020020 0.08135116100311279297
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.25000000000000000000 116.00000000000000000000 0.85745561122894287109 -0.02817836403846740723 0.99862736463546752930 -2.94866800308227539062 0.20403118431568145752 0.74273401498794555664 -3.04472470283508300781 0.24008581042289733887 0.07852325588464736938
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.29999995231628417969 116.00000000000000000000 0.88402479887008666992 -0.03363535925745964050 0.99862873554229736328 -3.02526426315307617188 0.19624166190624237061 0.74278092384338378906 -3.04487419128417968750 0.24107445776462554932 0.07512391358613967896
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.34999990463256835938 116.00000000000000000000 0.89514714479446411133 -0.03867267444729804993 0.99862760305404663086 -3.09902071952819824219 0.20798581838607788086 0.74278181791305541992 -3.04468464851379394531 0.24199506640434265137 0.07119655609130859375
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.40000009536743164062 116.00000000000000000000 0.88749414682388305664 -0.04323298111557960510 0.99862563610076904297 -3.16239309310913085938 0.23585909605026245117 0.74277645349502563477 -3.04497075080871582031 0.24289153516292572021 0.06677556037902832031
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.45000004768371582031 116.00000000000000000000 0.85237419605255126953 -0.04723791405558586121 0.99862384796142578125 -3.20553278923034667969 0.26828742027282714844 0.74280834197998046875 -3.04495167732238769531 0.24376307427883148193 0.06189827620983123779
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.50000000000000000000 116.00000000000000000000 0.79071146249771118164 -0.05065335705876350403 0.99862718582153320312 -3.21835756301879882812 0.28947040438652038574 0.74283081293106079102 -3.04508352279663085938 0.24457699060440063477 0.05663311481475830078
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.54999995231628417969 116.00000000000000000000 0.72087866067886352539 -0.05342166870832443237 0.99862682819366455078 -3.19781851768493652344 0.28936213254928588867 0.74283802509307861328 -3.04505252838134765625 0.24531303346157073975 0.05105390027165412903
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.59999990463256835938 116.00000000000000000000 0.66434812545776367188 -0.05549214780330657959 0.99862658977508544922 -3.15168619155883789062 0.27155289053916931152 0.74280434846878051758 -3.04507112503051757812 0.24595066905021667480 0.04526272788643836975
# display=4 E_dc=6.50000000000000000000 E_omega=0.40000000596046447754 omega=3.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001999999949475750 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.40000000596046447754 3.65000009536743164062 116.00000000000000000000 0.62888246774673461914 -0.05684288591146469116 0.99862563610076904297 -3.09291219711303710938 0.24877244234085083008 0.74281722307205200195 -3.04497337341308593750 0.24650043249130249023 0.03936224430799484253
