# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 0.50000000000000000000 11.60000038146972656250 0.60589760541915893555 0.00388744869269430637 1.00043666362762451172 -2.46668982505798339844 0.50717049837112426758 0.59872758388519287109 -2.45858144760131835938 0.50491362810134887695 -0.00252371840178966522
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.66046458482742309570 0.01263570040464401245 1.00043511390686035156 -2.70364475250244140625 0.40818482637405395508 0.64731836318969726562 -2.65841150283813476562 0.41004946827888488770 0.01468033529818058014
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.68366515636444091797 0.00785294827073812485 1.00043535232543945312 -2.77713942527770996094 0.35674315690994262695 0.66751599311828613281 -2.74138283729553222656 0.35895824432373046875 0.01371441781520843506
# display=4 E_dc=6.00000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.00000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.70126509666442871094 0.00311368168331682682 1.00043320655822753906 -2.83271527290344238281 0.30306056141853332520 0.68371117115020751953 -2.80784893035888671875 0.30510360002517700195 0.01186002977192401886
# display=4 E_dc=6.25000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.25000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.71210300922393798828 -0.00137774902395904064 1.00043475627899169922 -2.86637020111083984375 0.24786096811294555664 0.69478505849838256836 -2.85333585739135742188 0.25004667043685913086 0.00919372867792844772
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.71520149707794189453 -0.00542524689808487892 1.00043463706970214844 -2.87422013282775878906 0.19215288758277893066 0.69967007637023925781 -2.87337255477905273438 0.19359834492206573486 0.00588971236720681190
# display=4 E_dc=6.75000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.75000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.70992231369018554688 -0.00886767450720071793 1.00043284893035888672 -2.85309958457946777344 0.13720366358757019043 0.69741588830947875977 -2.86403584480285644531 0.13840915262699127197 0.00221625017002224922
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.69608819484710693359 -0.01159351412206888199 1.00043189525604248047 -2.80110502243041992188 0.08447281271219253540 0.68736952543258666992 -2.82281732559204101562 0.08432038873434066772 -0.00149729207623749971
# display=4 E_dc=7.25000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.25000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.67408651113510131836 -0.01355500798672437668 1.00043356418609619141 -2.71820306777954101562 0.03548235446214675903 0.66936486959457397461 -2.74895215034484863281 0.03472287580370903015 -0.00490176631137728691
# display=4 E_dc=7.50000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.50000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.64485245943069458008 -0.01476136408746242523 1.00043356418609619141 -2.60648083686828613281 -0.00833983346819877625 0.64377707242965698242 -2.64379858970642089844 -0.01074840594083070755 -0.00768202776089310646
# display=4 E_dc=7.75000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.75000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.60982465744018554688 -0.01527610514312982559 1.00043880939483642578 -2.47027325630187988281 -0.04582390934228897095 0.61159712076187133789 -2.51171326637268066406 -0.04894177988171577454 -0.00960660073906183243
# display=4 E_dc=8.00000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.00000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.57079082727432250977 -0.01519616134464740753 1.00044167041778564453 -2.31573534011840820312 -0.07620021700859069824 0.57431823015213012695 -2.35864686965942382812 -0.08068194985389709473 -0.01056237518787384033
# display=4 E_dc=8.25000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.25000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.52968806028366088867 -0.01464292686432600021 1.00043952465057373047 -2.15026402473449707031 -0.09919179230928421021 0.53380179405212402344 -2.19214344024658203125 -0.10409824550151824951 -0.01057037990540266037
# display=4 E_dc=8.50000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.50000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.48839303851127624512 -0.01373473368585109711 1.00044167041778564453 -1.98165464401245117188 -0.11501623690128326416 0.49203544855117797852 -2.02066349983215332031 -0.12052810192108154297 -0.00976946111768484116
# display=4 E_dc=8.75000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.75000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.44853255152702331543 -0.01258775871247053146 1.00044310092926025391 -1.81711280345916748047 -0.12434256821870803833 0.45092850923538208008 -1.85182154178619384766 -0.12975879013538360596 -0.00837846845388412476
# display=4 E_dc=9.00000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.00000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.41135585308074951172 -0.01130311004817485809 1.00044238567352294922 -1.66258752346038818359 -0.12816387414932250977 0.41207376122474670410 -1.69226050376892089844 -0.13336901366710662842 -0.00665955338627099991
# display=4 E_dc=9.25000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.25000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.37768009305000305176 -0.00996437296271324158 1.00044059753417968750 -1.52225995063781738281 -0.12764705717563629150 0.37662959098815917969 -1.54669868946075439453 -0.13230909407138824463 -0.00485772173851728439
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.34789058566093444824 -0.00864326674491167068 1.00044131278991699219 -1.39840507507324218750 -0.12398994714021682739 0.34525111317634582520 -1.41789042949676513672 -0.12794873118400573730 -0.00317574827931821346
# display=4 E_dc=9.75000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.75000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.32201945781707763672 -0.00739196967333555222 1.00044059753417968750 -1.29154801368713378906 -0.11828742176294326782 0.31814485788345336914 -1.30659556388854980469 -0.12153522670269012451 -0.00174704752862453461
# display=4 E_dc=10.00000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
10.00000000000000000000 0.10000000149011611938 3.34999990463256835938 11.60000038146972656250 0.29983699321746826172 -0.00625231210142374039 1.00044059753417968750 -1.20085179805755615234 -0.11146059632301330566 0.29515129327774047852 -1.21210992336273193359 -0.11393450945615768433 -0.00063531525665894151
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.63692688941955566406 0.01187813188880681992 1.00043821334838867188 -2.45190501213073730469 0.50051355361938476562 0.59870249032974243164 -2.45870018005371093750 0.50441759824752807617 0.01710461080074310303
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.65377891063690185547 0.00795403867959976196 1.00043785572052001953 -2.55290317535400390625 0.45471867918968200684 0.62410467863082885742 -2.56299138069152832031 0.45895558595657348633 0.01532555837184190750
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.66812074184417724609 0.00422914605587720871 1.00043559074401855469 -2.64611434936523437500 0.40592938661575317383 0.64731431007385253906 -2.65830588340759277344 0.41035765409469604492 0.01291699334979057312
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.67935991287231445312 0.00081762997433543205 1.00043487548828125000 -2.72822952270507812500 0.35434955358505249023 0.66751426458358764648 -2.74131703376770019531 0.35923561453819274902 0.00991635583341121674
# display=4 E_dc=6.00000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.00000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.68677419424057006836 -0.00218185782432556152 1.00043690204620361328 -2.79521059989929199219 0.30040645599365234375 0.68369436264038085938 -2.80778360366821289062 0.30536514520645141602 0.00642243353649973869
# display=4 E_dc=6.25000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.25000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.68954199552536010742 -0.00470078922808170319 1.00043559074401855469 -2.84241080284118652344 0.24480926990509033203 0.69477653503417968750 -2.85326147079467773438 0.25024345517158508301 0.00258626951836049557
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.68684172630310058594 -0.00671233702450990677 1.00043523311614990234 -2.86510920524597167969 0.18857766687870025635 0.69963699579238891602 -2.87325000762939453125 0.19375100731849670410 -0.00138025823980569839
# display=4 E_dc=6.75000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.75000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.67796051502227783203 -0.00823039375245571136 1.00043356418609619141 -2.85901379585266113281 0.13301795721054077148 0.69736796617507934570 -2.86388731002807617188 0.13849076628684997559 -0.00522715738043189049
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.66244834661483764648 -0.00930780358612537384 1.00043475627899169922 -2.82104134559631347656 0.07965970784425735474 0.68730539083480834961 -2.82254314422607421875 0.08435316383838653564 -0.00868360325694084167
# display=4 E_dc=7.25000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.25000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.64025843143463134766 -0.01002434641122817993 1.00043582916259765625 -2.74998450279235839844 0.03012133575975894928 0.66928637027740478516 -2.74858307838439941406 0.03469249606132507324 -0.01149777788668870926
# display=4 E_dc=7.50000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.50000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.61184245347976684570 -0.01046563405543565750 1.00043356418609619141 -2.64701104164123535156 -0.01406227797269821167 0.64368629455566406250 -2.64346790313720703125 -0.01082563772797584534 -0.01346501056104898453
# display=4 E_dc=7.75000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.75000000000000000000 0.10000000149011611938 3.82500004768371582031 11.60000038146972656250 0.57818120718002319336 -0.01070817466825246811 1.00043940544128417969 -2.51589035987854003906 -0.05162453278899192810 0.61150705814361572266 -2.51129817962646484375 -0.04904886707663536072 -0.01447223592549562454
# display=4 E_dc=8.00000000000000000000 E_omega=0.10000000149011611938 omega=3.82500004768371582031 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
