# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 0.50000000000000000000 116.00000000000000000000 0.75420325994491577148 0.01101410295814275742 0.99863743782043457031 -3.05213451385498046875 0.25236195325851440430 0.74220347404479980469 -3.04335618019104003906 0.24491070210933685303 -0.00290495529770851135
6.50000000000000000000 0.20000000298023223877 2.04999995231628417969 116.00000000000000000000 0.74370521306991577148 0.03690654039382934570 0.99863111972808837891 -3.16325354576110839844 0.22668860852718353271 0.74272614717483520508 -3.04473495483398437500 0.24223920702934265137 0.00444576889276504517
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.09999990463256835938 116.00000000000000000000 0.71397793292999267578 0.03811937570571899414 0.99863767623901367188 -3.13114237785339355469 0.23312588036060333252 0.74277448654174804688 -3.04492616653442382812 0.24207460880279541016 0.00650098361074924469
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.15000009536743164062 116.00000000000000000000 0.68616485595703125000 0.03921225294470787048 0.99862885475158691406 -3.08260989189147949219 0.24117152392864227295 0.74278318881988525391 -3.04473042488098144531 0.24190545082092285156 0.00881197117269039154
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.20000004768371582031 116.00000000000000000000 0.66501498222351074219 0.04013126343488693237 0.99863380193710327148 -3.02450990676879882812 0.24979789555072784424 0.74270492792129516602 -3.04489159584045410156 0.24174216389656066895 0.01136981230229139328
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.25000000000000000000 116.00000000000000000000 0.65690135955810546875 0.04083825275301933289 0.99862831830978393555 -2.96627736091613769531 0.25797295570373535156 0.74275118112564086914 -3.04480147361755371094 0.24158577620983123779 0.01418116223067045212
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.29999995231628417969 116.00000000000000000000 0.66693413257598876953 0.04126963391900062561 0.99863165616989135742 -2.91955256462097167969 0.26389458775520324707 0.74282896518707275391 -3.04443335533142089844 0.24143186211585998535 0.01722198724746704102
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.34999990463256835938 116.00000000000000000000 0.69541460275650024414 0.04138518497347831726 0.99863183498382568359 -2.89530324935913085938 0.26466757059097290039 0.74268198013305664062 -3.04506325721740722656 0.24132302403450012207 0.02046724408864974976
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.40000009536743164062 116.00000000000000000000 0.73608601093292236328 0.04113291576504707336 0.99863028526306152344 -2.90004920959472656250 0.25789871811866760254 0.74265468120574951172 -3.04462051391601562500 0.24123802781105041504 0.02388286963105201721
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.45000004768371582031 116.00000000000000000000 0.77828049659729003906 0.04046447575092315674 0.99863195419311523438 -2.93267798423767089844 0.24421872198581695557 0.74286812543869018555 -3.04449200630187988281 0.24112597107887268066 0.02740052342414855957
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.50000000000000000000 116.00000000000000000000 0.81263107061386108398 0.03935183584690093994 0.99863040447235107422 -2.98502588272094726562 0.22835737466812133789 0.74273914098739624023 -3.04452896118164062500 0.24109728634357452393 0.03097390197217464447
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.54999995231628417969 116.00000000000000000000 0.83506029844284057617 0.03779052570462226868 0.99862974882125854492 -3.04636693000793457031 0.21697485446929931641 0.74272871017456054688 -3.04476857185363769531 0.24110889434814453125 0.03452378883957862854
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.59999990463256835938 116.00000000000000000000 0.84427332878112792969 0.03576451912522315979 0.99863344430923461914 -3.10685539245605468750 0.21503382921218872070 0.74274927377700805664 -3.04473853111267089844 0.24111582338809967041 0.03798025101423263550
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.65000009536743164062 116.00000000000000000000 0.83743166923522949219 0.03328701853752136230 0.99863094091415405273 -3.15781998634338378906 0.22319214046001434326 0.74276769161224365234 -3.04466819763183593750 0.24124032258987426758 0.04125903919339179993
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.70000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.70000004768371582031 116.00000000000000000000 0.81135463714599609375 0.03039254061877727509 0.99863320589065551758 -3.19037199020385742188 0.23706223070621490479 0.74273687601089477539 -3.04477977752685546875 0.24136762320995330811 0.04428767040371894836
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.75000000000000000000 116.00000000000000000000 0.76914054155349731445 0.02712079696357250214 0.99863517284393310547 -3.19698691368103027344 0.24932540953159332275 0.74272257089614868164 -3.04485344886779785156 0.24157372117042541504 0.04701351001858711243
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.79999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.79999995231628417969 116.00000000000000000000 0.72189980745315551758 0.02352601662278175354 0.99862855672836303711 -3.17594122886657714844 0.25481572747230529785 0.74272924661636352539 -3.04461288452148437500 0.24177616834640502930 0.04937811195850372314
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.84999990463256835938 116.00000000000000000000 0.68119931221008300781 0.01965185813605785370 0.99863058328628540039 -3.13281726837158203125 0.25379055738449096680 0.74276542663574218750 -3.04473876953125000000 0.24201710522174835205 0.05134031549096107483
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.90000009536743164062 116.00000000000000000000 0.65247350931167602539 0.01554607227444648743 0.99863165616989135742 -3.07708668708801269531 0.25002643465995788574 0.74277251958847045898 -3.04471111297607421875 0.24225538969039916992 0.05285788327455520630
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=2.95000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 2.95000004768371582031 116.00000000000000000000 0.63710778951644897461 0.01127388048917055130 0.99863380193710327148 -3.01828145980834960938 0.24743205308914184570 0.74277824163436889648 -3.04455804824829101562 0.24256743490695953369 0.05390335246920585632
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.00000000000000000000 116.00000000000000000000 0.63725966215133666992 0.00689564831554889679 0.99863362312316894531 -2.96498012542724609375 0.24798321723937988281 0.74274754524230957031 -3.04475617408752441406 0.24292115867137908936 0.05445937812328338623
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.04999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.04999995231628417969 116.00000000000000000000 0.65644735097885131836 0.00247595924884080887 0.99863368272781372070 -2.92570948600769042969 0.25042814016342163086 0.74274420738220214844 -3.04479455947875976562 0.24321599304676055908 0.05452421307563781738
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.09999990463256835938 116.00000000000000000000 0.69429749250411987305 -0.00192648090887814760 0.99863052368164062500 -2.90819191932678222656 0.25055009126663208008 0.74288815259933471680 -3.04461646080017089844 0.24352392554283142090 0.05408196151256561279
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.15000009536743164062 116.00000000000000000000 0.74178653955459594727 -0.00624719122424721718 0.99862784147262573242 -2.91610217094421386719 0.24481499195098876953 0.74281680583953857422 -3.04487967491149902344 0.24390296638011932373 0.05314787477254867554
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.20000004768371582031 116.00000000000000000000 0.78550434112548828125 -0.01043441612273454666 0.99863094091415405273 -2.94618129730224609375 0.23460711538791656494 0.74277549982070922852 -3.04456090927124023438 0.24424237012863159180 0.05172350630164146423
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.25000000000000000000 116.00000000000000000000 0.81691110134124755859 -0.01441176235675811768 0.99863266944885253906 -2.99005150794982910156 0.22565206885337829590 0.74274867773056030273 -3.04504466056823730469 0.24454408884048461914 0.04982371255755424500
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.29999995231628417969 116.00000000000000000000 0.83445608615875244141 -0.01811244525015354156 0.99863177537918090820 -3.03869009017944335938 0.22351229190826416016 0.74281561374664306641 -3.04475975036621093750 0.24488443136215209961 0.04749707877635955811
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.34999990463256835938 116.00000000000000000000 0.83861243724822998047 -0.02148150093853473663 0.99863320589065551758 -3.08461999893188476562 0.23018544912338256836 0.74278074502944946289 -3.04469299316406250000 0.24514804780483245850 0.04477325081825256348
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.40000009536743164062 116.00000000000000000000 0.82834249734878540039 -0.02447035163640975952 0.99863332509994506836 -3.12160253524780273438 0.24331752955913543701 0.74273151159286499023 -3.04490923881530761719 0.24544855952262878418 0.04170949012041091919
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.45000004768371582031 116.00000000000000000000 0.80302423238754272461 -0.02701531536877155304 0.99862897396087646484 -3.14388608932495117188 0.25726494193077087402 0.74278169870376586914 -3.04474210739135742188 0.24566110968589782715 0.03835923969745635986
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.50000000000000000000 116.00000000000000000000 0.76662331819534301758 -0.02910540252923965454 0.99862813949584960938 -3.14772367477416992188 0.26587587594985961914 0.74276798963546752930 -3.04491114616394042969 0.24589578807353973389 0.03480142354965209961
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.54999995231628417969 116.00000000000000000000 0.72796905040740966797 -0.03070026822388172150 0.99863594770431518555 -3.13336777687072753906 0.26608505845069885254 0.74275839328765869141 -3.04497122764587402344 0.24607023596763610840 0.03111406043171882629
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.20000000298023223877 3.59999990463256835938 116.00000000000000000000 0.69591617584228515625 -0.03180050104856491089 0.99862849712371826172 -3.10522294044494628906 0.25947108864784240723 0.74276125431060791016 -3.04491591453552246094 0.24619969725608825684 0.02737128920853137970
# display=4 E_dc=6.50000000000000000000 E_omega=0.20000000298023223877 omega=3.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
