# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.74877160787582397461 0.00547744613140821457 0.99995893239974975586 -3.05307674407958984375 0.24971017241477966309 0.74289923906326293945 -3.04927730560302734375 0.24620233476161956787 -0.00145153794437646866
6.50000000000000000000 0.10000000149011611938 3.15000009536743164062 116.00000000000000000000 0.74004369974136352539 -0.00411258032545447350 0.99995934963226318359 -2.98108458518981933594 0.24423091113567352295 0.74294072389602661133 -3.04948186874389648438 0.24590557813644409180 0.02804021164774894714
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.20000004768371582031 116.00000000000000000000 0.76278072595596313477 -0.00640002684667706490 0.99995929002761840820 -2.99562907218933105469 0.24043124914169311523 0.74294024705886840820 -3.04947733879089355469 0.24599584937095642090 0.02706088684499263763
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.25000000000000000000 116.00000000000000000000 0.78066623210906982422 -0.00853566266596317291 0.99995869398117065430 -3.01781845092773437500 0.23764513432979583740 0.74294531345367431641 -3.04946470260620117188 0.24608209729194641113 0.02587781287729740143
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.29999995231628417969 116.00000000000000000000 0.79133373498916625977 -0.01053817290812730789 0.99995964765548706055 -3.04318499565124511719 0.23750214278697967529 0.74294263124465942383 -3.04946947097778320312 0.24616478383541107178 0.02430698275566101074
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.34999990463256835938 116.00000000000000000000 0.79388910531997680664 -0.01224375609308481216 0.99995934963226318359 -3.06750631332397460938 0.24049881100654602051 0.74294275045394897461 -3.04947328567504882812 0.24624106287956237793 0.02257712930440902710
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.40000009536743164062 116.00000000000000000000 0.78818929195404052734 -0.01371633820235729218 0.99995952844619750977 -3.08702969551086425781 0.24569238722324371338 0.74294686317443847656 -3.04947781562805175781 0.24630931019783020020 0.02074792608618736267
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.45000004768371582031 116.00000000000000000000 0.77522003650665283203 -0.01479453314095735550 0.99995911121368408203 -3.09881544113159179688 0.25108420848846435547 0.74294471740722656250 -3.04947209358215332031 0.24636766314506530762 0.01876982487738132477
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.50000000000000000000 116.00000000000000000000 0.75738716125488281250 -0.01568625681102275848 0.99995893239974975586 -3.10142898559570312500 0.25465062260627746582 0.74294775724411010742 -3.04947757720947265625 0.24642086029052734375 0.01677733100950717926
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.54999995231628417969 116.00000000000000000000 0.73830711841583251953 -0.01636734232306480408 0.99995952844619750977 -3.09508538246154785156 0.25526988506317138672 0.74294883012771606445 -3.04949164390563964844 0.24646779894828796387 0.01467215456068515778
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.59999990463256835938 116.00000000000000000000 0.72184062004089355469 -0.01663790270686149597 0.99995929002761840820 -3.08183240890502929688 0.25318533182144165039 0.74295133352279663086 -3.04948520660400390625 0.24650138616561889648 0.01284074503928422928
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.65000009536743164062 116.00000000000000000000 0.71051365137100219727 -0.01670647598803043365 0.99995929002761840820 -3.06459045410156250000 0.24956852197647094727 0.74294418096542358398 -3.04949402809143066406 0.24653123319149017334 0.01076492201536893845
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.70000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.70000004768371582031 116.00000000000000000000 0.70589965581893920898 -0.01661921851336956024 0.99995982646942138672 -3.04692316055297851562 0.24581335484981536865 0.74294614791870117188 -3.04949259757995605469 0.24655090272426605225 0.00904639530926942825
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.75000000000000000000 116.00000000000000000000 0.70810580253601074219 -0.01625120453536510468 0.99995929002761840820 -3.03178858757019042969 0.24280624091625213623 0.74294078350067138672 -3.04949331283569335938 0.24656443297863006592 0.00735347438603639603
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.79999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.79999995231628417969 116.00000000000000000000 0.71620327234268188477 -0.01577118970453739166 0.99995934963226318359 -3.02157425880432128906 0.24090644717216491699 0.74293655157089233398 -3.04948902130126953125 0.24657362699508666992 0.00585542107000946999
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.84999990463256835938 116.00000000000000000000 0.72821056842803955078 -0.01521864254027605057 0.99995899200439453125 -3.01751875877380371094 0.24014951288700103760 0.74293488264083862305 -3.04948902130126953125 0.24657663702964782715 0.00450392579659819603
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.90000009536743164062 116.00000000000000000000 0.74152153730392456055 -0.01459349505603313446 0.99995934963226318359 -3.01960825920104980469 0.24057430028915405273 0.74293410778045654297 -3.04948210716247558594 0.24657763540744781494 0.00326910521835088730
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=3.95000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 3.95000004768371582031 116.00000000000000000000 0.75354510545730590820 -0.01388021092861890793 0.99996000528335571289 -3.02669548988342285156 0.24226528406143188477 0.74293351173400878906 -3.04947662353515625000 0.24657382071018218994 0.00215433561243116856
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.00000000000000000000 116.00000000000000000000 0.76224011182785034180 -0.01308772619813680649 0.99996018409729003906 -3.03688502311706542969 0.24512444436550140381 0.74293118715286254883 -3.04947495460510253906 0.24656958878040313721 0.00119085167534649372
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.05000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.05000019073486328125 116.00000000000000000000 0.76641350984573364258 -0.01225788425654172897 0.99996066093444824219 -3.04793524742126464844 0.24863068759441375732 0.74293112754821777344 -3.04946780204772949219 0.24656292796134948730 0.00040561778587289155
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.09999990463256835938 116.00000000000000000000 0.76580250263214111328 -0.01170068699866533279 0.99995952844619750977 -3.05779004096984863281 0.25186434388160705566 0.74294018745422363281 -3.04946923255920410156 0.24655580520629882812 -0.00024770741583779454
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.15000009536743164062 116.00000000000000000000 0.76104032993316650391 -0.01092294882982969284 0.99996024370193481445 -3.06473493576049804688 0.25376647710800170898 0.74294197559356689453 -3.04946446418762207031 0.24654661118984222412 -0.00085613655392080545
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.19999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.19999980926513671875 116.00000000000000000000 0.75352656841278076172 -0.01006890460848808289 0.99995911121368408203 -3.06791377067565917969 0.25367665290832519531 0.74294120073318481445 -3.04945898056030273438 0.24653491377830505371 -0.00114581931848078966
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.25000000000000000000 116.00000000000000000000 0.74489253759384155273 -0.00943715497851371765 0.99995929002761840820 -3.06728911399841308594 0.25157994031906127930 0.74294692277908325195 -3.04946231842041015625 0.24652622640132904053 -0.00158670439850538969
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.30000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.30000019073486328125 116.00000000000000000000 0.73684298992156982422 -0.00875479262322187424 0.99996048212051391602 -3.06343817710876464844 0.24812735617160797119 0.74294936656951904297 -3.04945611953735351562 0.24651814997196197510 -0.00201356038451194763
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.34999990463256835938 116.00000000000000000000 0.73081237077713012695 -0.00820347853004932404 0.99996006488800048828 -3.05748653411865234375 0.24437135457992553711 0.74295300245285034180 -3.04946494102478027344 0.24650979042053222656 -0.00223108939826488495
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.40000009536743164062 116.00000000000000000000 0.72771716117858886719 -0.00764974765479564667 0.99996072053909301758 -3.05077648162841796875 0.24130082130432128906 0.74295538663864135742 -3.04946947097778320312 0.24650175869464874268 -0.00248970906250178814
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.44999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.44999980926513671875 116.00000000000000000000 0.72795128822326660156 -0.00703910365700721741 0.99995899200439453125 -3.04465460777282714844 0.23959660530090332031 0.74295371770858764648 -3.04947113990783691406 0.24649345874786376953 -0.00270848418585956097
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.50000000000000000000 116.00000000000000000000 0.73121464252471923828 -0.00641010468825697899 0.99995881319046020508 -3.04025435447692871094 0.23953437805175781250 0.74295008182525634766 -3.04947090148925781250 0.24648405611515045166 -0.00278848712332546711
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.55000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.55000019073486328125 116.00000000000000000000 0.73652398586273193359 -0.00590430758893489838 0.99995917081832885742 -3.03826093673706054688 0.24104045331478118896 0.74294799566268920898 -3.04946947097778320312 0.24647639691829681396 -0.00296173826791346073
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.59999990463256835938 116.00000000000000000000 0.74253642559051513672 -0.00539048016071319580 0.99995899200439453125 -3.03876733779907226562 0.24380457401275634766 0.74294430017471313477 -3.04946660995483398438 0.24646896123886108398 -0.00300798937678337097
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.65000009536743164062 116.00000000000000000000 0.74787718057632446289 -0.00500402133911848068 0.99996036291122436523 -3.04133820533752441406 0.24729704856872558594 0.74294185638427734375 -3.04947185516357421875 0.24646227061748504639 -0.00295530445873737335
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.69999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 4.69999980926513671875 116.00000000000000000000 0.75148421525955200195 -0.00453297328203916550 0.99995970726013183594 -3.04516458511352539062 0.25075903534889221191 0.74293762445449829102 -3.04946398735046386719 0.24645590782165527344 -0.00298837805166840553
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=4.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
