# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.58887654542922973633 -0.00185669388156384230 1.00045299530029296875 -2.41735863685607910156 0.14934842288494110107 0.58628445863723754883 -2.40659666061401367188 0.14791885018348693848 -0.00162777118384838104
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.30000019073486328125 31.15999984741210937500 0.74265843629837036133 0.00411400943994522095 1.00044596195220947266 -3.03557991981506347656 0.21654491126537322998 0.73826032876968383789 -3.03176903724670410156 0.22070865333080291748 0.00124128314200788736
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.35000038146972656250 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.35000038146972656250 31.15999984741210937500 0.73879760503768920898 0.00408027507364749908 1.00044536590576171875 -3.03592228889465332031 0.21702633798122406006 0.73825895786285400391 -3.03173232078552246094 0.22071081399917602539 0.00136478804051876068
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.39999961853027343750 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.39999961853027343750 31.15999984741210937500 0.73480987548828125000 0.00405649933964014053 1.00044560432434082031 -3.03533244132995605469 0.21838565170764923096 0.73825490474700927734 -3.03177094459533691406 0.22071535885334014893 0.00143296679016202688
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.44999980926513671875 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.44999980926513671875 31.15999984741210937500 0.73157221078872680664 0.00400574691593647003 1.00044369697570800781 -3.03395342826843261719 0.22027973830699920654 0.73825526237487792969 -3.03168034553527832031 0.22071808576583862305 0.00153078115545213223
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.50000000000000000000 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.50000000000000000000 31.15999984741210937500 0.72980237007141113281 0.00400211988016963005 1.00044488906860351562 -3.03210210800170898438 0.22224415838718414307 0.73825055360794067383 -3.03171896934509277344 0.22072242200374603271 0.00161549437325447798
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.55000019073486328125 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.55000019073486328125 31.15999984741210937500 0.72990310192108154297 0.00395250367000699043 1.00044572353363037109 -3.03018164634704589844 0.22381353378295898438 0.73825675249099731445 -3.03173136711120605469 0.22072643041610717773 0.00169848790392279625
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.60000038146972656250 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.60000038146972656250 31.15999984741210937500 0.73187369108200073242 0.00389168108813464642 1.00044500827789306641 -3.02861142158508300781 0.22461344301700592041 0.73825156688690185547 -3.03173756599426269531 0.22073112428188323975 0.00172393524553626776
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.64999961853027343750 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.64999961853027343750 31.15999984741210937500 0.73527079820632934570 0.00387816503643989563 1.00044441223144531250 -3.02775192260742187500 0.22445249557495117188 0.73824864625930786133 -3.03170824050903320312 0.22073478996753692627 0.00189174117986112833
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.69999980926513671875 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.69999980926513671875 31.15999984741210937500 0.73934471607208251953 0.00386785739101469517 1.00044250488281250000 -3.02777624130249023438 0.22336792945861816406 0.73825216293334960938 -3.03174448013305664062 0.22073899209499359131 0.00192366854753345251
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.75000000000000000000 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.75000000000000000000 31.15999984741210937500 0.74315649271011352539 0.00385606172494590282 1.00044155120849609375 -3.02867650985717773438 0.22162847220897674561 0.73824906349182128906 -3.03169441223144531250 0.22074316442012786865 0.00202752370387315750
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.80000019073486328125 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.80000019073486328125 31.15999984741210937500 0.74584227800369262695 0.00377986044622957706 1.00044107437133789062 -3.03023266792297363281 0.21966885030269622803 0.73825138807296752930 -3.03168082237243652344 0.22074908018112182617 0.00215619499795138836
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.85000038146972656250 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.85000038146972656250 31.15999984741210937500 0.74681150913238525391 0.00364108593203127384 1.00044262409210205078 -3.03208613395690917969 0.21798130869865417480 0.73824369907379150391 -3.03170537948608398438 0.22075384855270385742 0.00223193969577550888
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.89999961853027343750 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.89999961853027343750 31.15999984741210937500 0.74586850404739379883 0.00361807737499475479 1.00044190883636474609 -3.03381586074829101562 0.21698172390460968018 0.73824894428253173828 -3.03171253204345703125 0.22075848281383514404 0.00238271197304129601
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=8.94999980926513671875 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 8.94999980926513671875 31.15999984741210937500 0.74325573444366455078 0.00350387394428253174 1.00044298171997070312 -3.03504037857055664062 0.21691544353961944580 0.73825138807296752930 -3.03167891502380371094 0.22076281905174255371 0.00240187929011881351
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.00000000000000000000 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.00000000000000000000 31.15999984741210937500 0.73956710100173950195 0.00341998995281755924 1.00044310092926025391 -3.03550314903259277344 0.21778115630149841309 0.73825126886367797852 -3.03169345855712890625 0.22076766192913055420 0.00246352935209870338
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.05000019073486328125 31.15999984741210937500 0.73562920093536376953 0.00328914914280176163 1.00044286251068115234 -3.03511667251586914062 0.21935246884822845459 0.73825025558471679688 -3.03167152404785156250 0.22077262401580810547 0.00255286297760903835
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.10000038146972656250 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.10000038146972656250 31.15999984741210937500 0.73231935501098632812 0.00318505894392728806 1.00044298171997070312 -3.03398656845092773438 0.22123317420482635498 0.73825097084045410156 -3.03167986869812011719 0.22077752649784088135 0.00257869134657084942
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.14999961853027343750 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.14999961853027343750 31.15999984741210937500 0.73036700487136840820 0.00313753797672688961 1.00044417381286621094 -3.03237867355346679688 0.22296664118766784668 0.73824900388717651367 -3.03170585632324218750 0.22078241407871246338 0.00260499399155378342
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.19999980926513671875 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.19999980926513671875 31.15999984741210937500 0.73019593954086303711 0.00304606370627880096 1.00044536590576171875 -3.03065299987792968750 0.22414332628250122070 0.73825079202651977539 -3.03168272972106933594 0.22078764438629150391 0.00261020730249583721
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.25000000000000000000 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.25000000000000000000 31.15999984741210937500 0.73183500766754150391 0.00299521326087415218 1.00044476985931396484 -3.02920603752136230469 0.22448273003101348877 0.73825687170028686523 -3.03164362907409667969 0.22079299390316009521 0.00264932657591998577
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.30000019073486328125 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.30000019073486328125 31.15999984741210937500 0.73488301038742065430 0.00291931000538170338 1.00044560432434082031 -3.02835059165954589844 0.22390837967395782471 0.73825258016586303711 -3.03166627883911132812 0.22079820930957794189 0.00274136103689670563
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.35000038146972656250 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.35000038146972656250 31.15999984741210937500 0.73863017559051513672 0.00283946655690670013 1.00044524669647216797 -3.02826356887817382812 0.22255896031856536865 0.73825210332870483398 -3.03164625167846679688 0.22080163657665252686 0.00276668206788599491
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.39999961853027343750 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.39999961853027343750 31.15999984741210937500 0.74221342802047729492 0.00282884528860449791 1.00044703483581542969 -3.02893853187561035156 0.22076228260993957520 0.73825311660766601562 -3.03168082237243652344 0.22080290317535400391 0.00277878995984792709
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.44999980926513671875 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.44999980926513671875 31.15999984741210937500 0.74480652809143066406 0.00266682868823409081 1.00044465065002441406 -3.03019690513610839844 0.21897016465663909912 0.73825472593307495117 -3.03166341781616210938 0.22080540657043457031 0.00282524898648262024
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.50000000000000000000 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.50000000000000000000 31.15999984741210937500 0.74586457014083862305 0.00257080234587192535 1.00044393539428710938 -3.03174161911010742188 0.21762199699878692627 0.73825341463088989258 -3.03164076805114746094 0.22080875933170318604 0.00284188357181847095
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.55000019073486328125 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.55000019073486328125 31.15999984741210937500 0.74518692493438720703 0.00249966210685670376 1.00044238567352294922 -3.03321576118469238281 0.21705690026283264160 0.73825031518936157227 -3.03166484832763671875 0.22081345319747924805 0.00291531812399625778
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.60000038146972656250 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.60000038146972656250 31.15999984741210937500 0.74297392368316650391 0.00237281154841184616 1.00044381618499755859 -3.03428888320922851562 0.21740968525409698486 0.73825031518936157227 -3.03165388107299804688 0.22081555426120758057 0.00294583104550838470
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.64999961853027343750 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.64999961853027343750 31.15999984741210937500 0.73976022005081176758 0.00225506257265806198 1.00044429302215576172 -3.03474140167236328125 0.21858225762844085693 0.73824805021286010742 -3.03166031837463378906 0.22081999480724334717 0.00291143730282783508
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.69999980926513671875 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.69999980926513671875 31.15999984741210937500 0.73628711700439453125 0.00220116367563605309 1.00044476985931396484 -3.03447270393371582031 0.22027514874935150146 0.73824167251586914062 -3.03166055679321289062 0.22082361578941345215 0.00285085546784102917
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.75000000000000000000 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.75000000000000000000 31.15999984741210937500 0.73333775997161865234 0.00210293196141719818 1.00044441223144531250 -3.03358173370361328125 0.22207280993461608887 0.73824304342269897461 -3.03161525726318359375 0.22082790732383728027 0.00282383803278207779
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.80000019073486328125 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.80000019073486328125 31.15999984741210937500 0.73158133029937744141 0.00205271714366972446 1.00044584274291992188 -3.03228974342346191406 0.22353802621364593506 0.73824197053909301758 -3.03164458274841308594 0.22083251178264617920 0.00279927370138466358
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.85000038146972656250 mu=31.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.85000038146972656250 31.15999984741210937500 0.73139709234237670898 0.00196791719645261765 1.00044357776641845703 -3.03088498115539550781 0.22432288527488708496 0.73823732137680053711 -3.03163599967956542969 0.22083778679370880127 0.00272175017744302750
