# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 5.80000019073486328125 1.15999996662139892578 0.55110329389572143555 -0.00084144162246957421 0.99982535839080810547 -2.27942824363708496094 0.07051867991685867310 0.55571675300598144531 -2.28088307380676269531 0.07007320970296859741 -0.00229222979396581650
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=5.84999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 5.84999990463256835938 1.15999996662139892578 0.55213594436645507812 -0.00079230364644899964 0.99982386827468872070 -2.27817153930664062500 0.07180511951446533203 0.55571085214614868164 -2.28079724311828613281 0.07007487863302230835 -0.00232579652220010757
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=5.90000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 5.90000009536743164062 1.15999996662139892578 0.55392014980316162109 -0.00075285852653905749 0.99981975555419921875 -2.27749562263488769531 0.07273452728986740112 0.55572539567947387695 -2.28060746192932128906 0.07007664442062377930 -0.00234189839102327824
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=5.94999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 5.94999980926513671875 1.15999996662139892578 0.55610358715057373047 -0.00069279968738555908 0.99981832504272460938 -2.27753186225891113281 0.07309272885322570801 0.55571007728576660156 -2.28050351142883300781 0.07007875293493270874 -0.00237449980340898037
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.00000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.00000000000000000000 1.15999996662139892578 0.55825936794281005859 -0.00065574160544201732 0.99981886148452758789 -2.27824902534484863281 0.07278868556022644043 0.55572795867919921875 -2.28062176704406738281 0.07008063048124313354 -0.00240020314231514931
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.05000019073486328125 1.15999996662139892578 0.55993032455444335938 -0.00059606815921142697 0.99982059001922607422 -2.27952432632446289062 0.07187964767217636108 0.55570662021636962891 -2.28085160255432128906 0.07008373737335205078 -0.00241571431979537010
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.09999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.09999990463256835938 1.15999996662139892578 0.56070017814636230469 -0.00054895185166969895 0.99982059001922607422 -2.28106617927551269531 0.07056365162134170532 0.55567747354507446289 -2.28068900108337402344 0.07008785009384155273 -0.00242618098855018616
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.15000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.15000009536743164062 1.15999996662139892578 0.56031501293182373047 -0.00050350843230262399 0.99982517957687377930 -2.28254747390747070312 0.06914160400629043579 0.55569028854370117188 -2.28054141998291015625 0.07009149342775344849 -0.00246886676177382469
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.19999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.19999980926513671875 1.15999996662139892578 0.55880969762802124023 -0.00046884253970347345 0.99982321262359619141 -2.28359174728393554688 0.06795173138380050659 0.55571472644805908203 -2.28072834014892578125 0.07009448111057281494 -0.00246818154118955135
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.25000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.25000000000000000000 1.15999996662139892578 0.55652588605880737305 -0.00041398536995984614 0.99982476234436035156 -2.28395247459411621094 0.06727833300828933716 0.55568063259124755859 -2.28083610534667968750 0.07009682804346084595 -0.00249714287929236889
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.30000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.30000019073486328125 1.15999996662139892578 0.55403596162796020508 -0.00037158207851462066 0.99982577562332153320 -2.28355383872985839844 0.06728845089673995972 0.55569648742675781250 -2.28072333335876464844 0.07010017335414886475 -0.00251543032936751842
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.34999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.34999990463256835938 1.15999996662139892578 0.55195713043212890625 -0.00031746071181260049 0.99982452392578125000 -2.28248000144958496094 0.06798171997070312500 0.55568850040435791016 -2.28056931495666503906 0.07010319083929061890 -0.00252783508040010929
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.40000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.40000009536743164062 1.15999996662139892578 0.55077314376831054688 -0.00027598830638453364 0.99982422590255737305 -2.28099179267883300781 0.06919432431459426880 0.55569279193878173828 -2.28049349784851074219 0.07010662555694580078 -0.00254651205614209175
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.44999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.44999980926513671875 1.15999996662139892578 0.55070781707763671875 -0.00022989757417235523 0.99982488155364990234 -2.27942442893981933594 0.07064267992973327637 0.55568706989288330078 -2.28064250946044921875 0.07010871917009353638 -0.00257849972695112228
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.50000000000000000000 1.15999996662139892578 0.55173027515411376953 -0.00017934608331415802 0.99982541799545288086 -2.27814292907714843750 0.07199619710445404053 0.55565524101257324219 -2.28053379058837890625 0.07011128962039947510 -0.00258998502977192402
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.55000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.55000019073486328125 1.15999996662139892578 0.55359911918640136719 -0.00012437559780664742 0.99982386827468872070 -2.27742052078247070312 0.07294842600822448730 0.55567711591720581055 -2.28034090995788574219 0.07011360675096511841 -0.00260483473539352417
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.59999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.59999990463256835938 1.15999996662139892578 0.55593717098236083984 -0.00009141325426753610 0.99982231855392456055 -2.27734875679016113281 0.07328563183546066284 0.55565726757049560547 -2.28032779693603515625 0.07011580467224121094 -0.00261346762999892235
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.65000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.65000009536743164062 1.15999996662139892578 0.55826604366302490234 -0.00005268716995487921 0.99982243776321411133 -2.27797484397888183594 0.07292356342077255249 0.55564790964126586914 -2.28043413162231445312 0.07011723518371582031 -0.00263332296162843704
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.69999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.69999980926513671875 1.15999996662139892578 0.56006842851638793945 0.00001084727045963518 0.99982315301895141602 -2.27914023399353027344 0.07193187624216079712 0.55563861131668090820 -2.28058385848999023438 0.07011981308460235596 -0.00263045122846961021
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.75000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.75000000000000000000 1.15999996662139892578 0.56090092658996582031 0.00005226361099630594 0.99982386827468872070 -2.28060841560363769531 0.07052533328533172607 0.55560868978500366211 -2.28029251098632812500 0.07012147456407546997 -0.00264273071661591530
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.80000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.80000019073486328125 1.15999996662139892578 0.56051242351531982422 0.00009562221384840086 0.99982523918151855469 -2.28200435638427734375 0.06902738660573959351 0.55562734603881835938 -2.28017878532409667969 0.07012255489826202393 -0.00265699089504778385
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.84999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.84999990463256835938 1.15999996662139892578 0.55894881486892700195 0.00013902972568757832 0.99982476234436035156 -2.28300642967224121094 0.06779388338327407837 0.55560350418090820312 -2.28033256530761718750 0.07012526690959930420 -0.00267100846394896507
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.90000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.90000009536743164062 1.15999996662139892578 0.55657011270523071289 0.00018523079052101821 0.99982815980911254883 -2.28337383270263671875 0.06712022423744201660 0.55560094118118286133 -2.28032851219177246094 0.07012652605772018433 -0.00268651661463081837
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=6.94999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 6.94999980926513671875 1.15999996662139892578 0.55395597219467163086 0.00023601572320330888 0.99982810020446777344 -2.28300642967224121094 0.06716903299093246460 0.55558609962463378906 -2.28013443946838378906 0.07012931257486343384 -0.00270046875812113285
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.00000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.00000000000000000000 1.15999996662139892578 0.55173450708389282227 0.00029007127159275115 0.99982708692550659180 -2.28198790550231933594 0.06792642921209335327 0.55557256937026977539 -2.27994489669799804688 0.07013242691755294800 -0.00270780548453330994
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.05000019073486328125 1.15999996662139892578 0.55040282011032104492 0.00034138321643695235 0.99982577562332153320 -2.28054928779602050781 0.06921195983886718750 0.55556511878967285156 -2.28005385398864746094 0.07013412564992904663 -0.00270567694678902626
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.09999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.09999990463256835938 1.15999996662139892578 0.55022811889648437500 0.00038868360570631921 0.99982678890228271484 -2.27901053428649902344 0.07072697579860687256 0.55555438995361328125 -2.28006863594055175781 0.07013578712940216064 -0.00272780121304094791
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.15000009536743164062 1.15999996662139892578 0.55122905969619750977 0.00044284068280830979 0.99982607364654541016 -2.27771258354187011719 0.07212718576192855835 0.55552589893341064453 -2.27991437911987304688 0.07013849914073944092 -0.00273967557586729527
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.19999980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.19999980926513671875 1.15999996662139892578 0.55319494009017944336 0.00049253134056925774 0.99982571601867675781 -2.27691125869750976562 0.07309583574533462524 0.55551183223724365234 -2.27974200248718261719 0.07014068216085433960 -0.00274229911155998707
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.25000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.25000000000000000000 1.15999996662139892578 0.55572068691253662109 0.00053082563681527972 0.99982303380966186523 -2.27679014205932617188 0.07341126352548599243 0.55550301074981689453 -2.27982831001281738281 0.07014128565788269043 -0.00274842139333486557
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.30000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.30000019073486328125 1.15999996662139892578 0.55827045440673828125 0.00058923999313265085 0.99981993436813354492 -2.27734088897705078125 0.07300020754337310791 0.55550235509872436523 -2.27990746498107910156 0.07014252990484237671 -0.00275026075541973114
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.34999990463256835938 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.80000019073486328125 0.10000000149011611938 7.34999990463256835938 1.15999996662139892578 0.56026059389114379883 0.00063822302035987377 0.99982404708862304688 -2.27846217155456542969 0.07195052504539489746 0.55548518896102905273 -2.27978038787841796875 0.07014451920986175537 -0.00275692879222333431
# display=4 E_dc=7.80000019073486328125 E_omega=0.10000000149011611938 omega=7.40000009536743164062 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00004999999873689376 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
