# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 0.50000000000000000000 116.00000000000000000000 0.75966525077819824219 0.01644625142216682434 0.99862712621688842773 -3.05584740638732910156 0.25513097643852233887 0.74246352910995483398 -3.04530024528503417969 0.24376714229583740234 -0.00432006688788533211
6.50000000000000000000 0.30000001192092895508 2.04999995231628417969 116.00000000000000000000 0.74800503253936767578 0.05367422103881835938 0.99862939119338989258 -3.21973919868469238281 0.21634569764137268066 0.74267989397048950195 -3.04440641403198242188 0.23719504475593566895 0.00950818136334419250
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.09999990463256835938 116.00000000000000000000 0.70832818746566772461 0.05495953559875488281 0.99863183498382568359 -3.17705726623535156250 0.22427681088447570801 0.74268716573715209961 -3.04413390159606933594 0.23684617877006530762 0.01279329508543014526
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.15000009536743164062 116.00000000000000000000 0.66895812749862670898 0.05596699565649032593 0.99863088130950927734 -3.11184930801391601562 0.23416481912136077881 0.74267750978469848633 -3.04461240768432617188 0.23650962114334106445 0.01637927629053592682
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.20000004768371582031 116.00000000000000000000 0.63532370328903198242 0.05664230510592460632 0.99863499402999877930 -3.03123474121093750000 0.24473667144775390625 0.74269437789916992188 -3.04471039772033691406 0.23618428409099578857 0.02024582214653491974
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.25000000000000000000 116.00000000000000000000 0.61790150403976440430 0.05694087222218513489 0.99863898754119873047 -2.94694328308105468750 0.25610372424125671387 0.74270969629287719727 -3.04463243484497070312 0.23589819669723510742 0.02435631677508354187
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.29999995231628417969 116.00000000000000000000 0.62651914358139038086 0.05679814517498016357 0.99863183498382568359 -2.87524795532226562500 0.26705735921859741211 0.74265211820602416992 -3.04445624351501464844 0.23566776514053344727 0.02867019735276699066
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.34999990463256835938 116.00000000000000000000 0.66456240415573120117 0.05618664994835853577 0.99863249063491821289 -2.83366060256958007812 0.27267199754714965820 0.74260300397872924805 -3.04484486579895019531 0.23549278080463409424 0.03313068673014640808
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.40000009536743164062 116.00000000000000000000 0.72449636459350585938 0.05506560206413269043 0.99863177537918090820 -2.83457732200622558594 0.26619356870651245117 0.74264234304428100586 -3.04506564140319824219 0.23538777232170104980 0.03768704831600189209
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.45000004768371582031 116.00000000000000000000 0.78740853071212768555 0.05341715738177299500 0.99863386154174804688 -2.87822628021240234375 0.24532063305377960205 0.74281853437423706055 -3.04451894760131835938 0.23530374467372894287 0.04225699976086616516
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.50000000000000000000 116.00000000000000000000 0.83477962017059326172 0.05122401192784309387 0.99862933158874511719 -2.95080924034118652344 0.21769459545612335205 0.74280691146850585938 -3.04482913017272949219 0.23532359302043914795 0.04678351059556007385
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.54999995231628417969 116.00000000000000000000 0.86306965351104736328 0.04849813878536224365 0.99862957000732421875 -3.03409409523010253906 0.19634810090065002441 0.74272513389587402344 -3.04495859146118164062 0.23540477454662322998 0.05118127167224884033
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.59999990463256835938 116.00000000000000000000 0.87736511230468750000 0.04525390267372131348 0.99863249063491821289 -3.11545419692993164062 0.19080874323844909668 0.74270409345626831055 -3.04471874237060546875 0.23557735979557037354 0.05535587668418884277
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.65000009536743164062 116.00000000000000000000 0.87553656101226806641 0.04153486713767051697 0.99862986803054809570 -3.18675351142883300781 0.20343993604183197021 0.74280053377151489258 -3.04465460777282714844 0.23583745956420898438 0.05924045294523239136
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.70000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.70000004768371582031 116.00000000000000000000 0.84707570075988769531 0.03739656507968902588 0.99863266944885253906 -3.23728990554809570312 0.22827768325805664062 0.74277108907699584961 -3.04478287696838378906 0.23615856468677520752 0.06276829540729522705
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.75000000000000000000 116.00000000000000000000 0.78960067033767700195 0.03288742154836654663 0.99863076210021972656 -3.25353503227233886719 0.25160315632820129395 0.74275976419448852539 -3.04497814178466796875 0.23652483522891998291 0.06589213013648986816
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.79999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.79999995231628417969 116.00000000000000000000 0.72081768512725830078 0.02807196043431758881 0.99862992763519287109 -3.22914123535156250000 0.26157784461975097656 0.74274969100952148438 -3.04498648643493652344 0.23699527978897094727 0.06855224817991256714
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.84999990463256835938 116.00000000000000000000 0.66321152448654174805 0.02299007587134838104 0.99863362312316894531 -3.17175221443176269531 0.25821638107299804688 0.74276018142700195312 -3.04446673393249511719 0.23746585845947265625 0.07073280960321426392
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.90000009536743164062 116.00000000000000000000 0.62466269731521606445 0.01768622733652591705 0.99863606691360473633 -3.09652376174926757812 0.24945443868637084961 0.74273902177810668945 -3.04472470283508300781 0.23801398277282714844 0.07239399850368499756
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=2.95000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 2.95000004768371582031 116.00000000000000000000 0.60294663906097412109 0.01221193745732307434 0.99863553047180175781 -3.01696372032165527344 0.24301174283027648926 0.74270623922348022461 -3.04474711418151855469 0.23858234286308288574 0.07350368797779083252
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.00000000000000000000 116.00000000000000000000 0.59892731904983520508 0.00663957092911005020 0.99863541126251220703 -2.94333934783935546875 0.24329321086406707764 0.74277067184448242188 -3.04477810859680175781 0.23919700086116790771 0.07404247671365737915
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.04999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.04999995231628417969 116.00000000000000000000 0.62045121192932128906 0.00102549593430012465 0.99863845109939575195 -2.88647985458374023438 0.24922885000705718994 0.74283140897750854492 -3.04480314254760742188 0.23981146514415740967 0.07401283085346221924
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.09999990463256835938 116.00000000000000000000 0.67192941904067993164 -0.00455886311829090118 0.99863404035568237305 -2.85868167877197265625 0.25293400883674621582 0.74280101060867309570 -3.04480648040771484375 0.24042563140392303467 0.07339539378881454468
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.15000009536743164062 116.00000000000000000000 0.74038600921630859375 -0.01003518141806125641 0.99863141775131225586 -2.86765551567077636719 0.24590696394443511963 0.74274450540542602539 -3.04469013214111328125 0.24109761416912078857 0.07221367955207824707
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.20000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.20000004768371582031 116.00000000000000000000 0.80200803279876708984 -0.01535538025200366974 0.99863266944885253906 -2.90909552574157714844 0.22929939627647399902 0.74277895689010620117 -3.04475569725036621094 0.24172271788120269775 0.07046390324831008911
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.25000000000000000000 116.00000000000000000000 0.84349423646926879883 -0.02044886909425258636 0.99863302707672119141 -2.96965098381042480469 0.21350474655628204346 0.74275237321853637695 -3.04493880271911621094 0.24238167703151702881 0.06815083324909210205
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.29999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.29999995231628417969 116.00000000000000000000 0.86607933044433593750 -0.02524901367723941803 0.99863386154174804688 -3.03602814674377441406 0.20866368710994720459 0.74277859926223754883 -3.04467797279357910156 0.24300014972686767578 0.06530612707138061523
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.34999990463256835938 116.00000000000000000000 0.87317919731140136719 -0.02970123849809169769 0.99863439798355102539 -3.09897613525390625000 0.21869376301765441895 0.74274176359176635742 -3.04484796524047851562 0.24364803731441497803 0.06196029111742973328
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.40000009536743164062 116.00000000000000000000 0.86223572492599487305 -0.03373603895306587219 0.99863243103027343750 -3.15098404884338378906 0.24029156565666198730 0.74274796247482299805 -3.04477310180664062500 0.24425138533115386963 0.05815902724862098694
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.45000004768371582031 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.45000004768371582031 116.00000000000000000000 0.82850390672683715820 -0.03728764876723289490 0.99863111972808837891 -3.18374752998352050781 0.26403814554214477539 0.74275153875350952148 -3.04483270645141601562 0.24480411410331726074 0.05395419150590896606
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.50000000000000000000 116.00000000000000000000 0.77573353052139282227 -0.04032213613390922546 0.99863004684448242188 -3.19022154808044433594 0.27852526307106018066 0.74277883768081665039 -3.04464077949523925781 0.24530711770057678223 0.04941747710108757019
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.54999995231628417969 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.54999995231628417969 116.00000000000000000000 0.71904605627059936523 -0.04276953265070915222 0.99863559007644653320 -3.16966438293457031250 0.27775481343269348145 0.74278169870376586914 -3.04492068290710449219 0.24573981761932373047 0.04462283849716186523
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.30000001192092895508 3.59999990463256835938 116.00000000000000000000 0.67370039224624633789 -0.04460788518190383911 0.99863576889038085938 -3.12910318374633789062 0.26516151428222656250 0.74278348684310913086 -3.04471015930175781250 0.24613128602504730225 0.03965866193175315857
# display=4 E_dc=6.50000000000000000000 E_omega=0.30000001192092895508 omega=3.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-5.00000000000000000000 PhiYmax=2.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00002499999936844688 g-grid=3100
